class,Cap_averages,press_averages,ax_averages,ay_averages,az_averages,gx_averages,gy_averages,gz_averages,mx_averages,my_averages,mz_averages,Cap_variances,press_variances,ax_variances,ay_variances,az_variances,gx_variances,gy_variances,gz_variances,mx_variances,my_variances,mz_variances,Cap_std_deviations,press_std_deviations,ax_std_deviations,ay_std_deviations,az_std_deviations,gx_std_deviations,gy_std_deviations,gz_std_deviations,mx_std_deviations,my_std_deviations,mz_std_deviations,Cap_kurtosis,press_kurtosis,ax_kurtosis,ay_kurtosis,az_kurtosis,gx_kurtosis,gy_kurtosis,gz_kurtosis,mx_kurtosis,my_kurtosis,mz_kurtosis,Cap_skewness,press_skewness,ax_skewness,ay_skewness,az_skewness,gx_skewness,gy_skewness,gz_skewness,mx_skewness,my_skewness,mz_skewness,times
2,124.5,27.25,0.103,0.183,0.933,-58.622,1.5585,5.185,0.6005,-0.0545,-0.4285,1231.631579,448.1973684,0.000211579,0.039116842,0.003411579,4563.310848,6.802371316,57.41543684,0.000257632,0.000962895,0.002981842,35.09460897,21.17067237,0.014545754,0.197779782,0.058408723,67.55228233,2.608135601,7.577297463,0.016050906,0.031030545,0.054606246,0.787303656,-0.985710167,1.87311904,-0.855802904,-1.053062474,-1.35415029,1.256058931,-1.320316842,2.080409135,0.059130759,0.445807356,0.679404222,0.420495915,0.328351458,0.888385228,-0.710185433,-0.686000073,-0.387887319,0.576584671,1.692139245,-1.162959694,1.32526133,20
2,131,25,0.125384615,0.116923077,0.927692308,-45.36461538,1.768461538,3.744615385,0.598461539,-0.046923077,-0.438461539,1149,387.1666667,0.005510256,0.02455641,0.017585897,3885.626627,6.248147436,39.75777692,0.000280769,0.000573077,0.002097436,33.89690251,19.67655119,0.074231101,0.156704851,0.13261183,62.33479467,2.49962946,6.305376826,0.01675617,0.023939025,0.045797772,-1.064508965,-0.823053322,12.36126183,1.591811272,11.02932633,0.731224716,5.820635932,0.099494905,2.138494345,3.40950899,5.080688863,0.472362649,0.215324374,3.478437647,1.689563119,-3.254671612,-1.360211542,2.167250313,1.001854823,1.415065826,-1.894175815,2.2574164,13
2,111.5833333,18.33333333,0.058333333,0.150833333,0.891666667,-53.97,-1.051666667,5.620833333,0.599166667,-0.050833333,-0.438333333,1785.174242,609.6969697,0.010869697,0.03077197,0.04659697,4227.115655,130.7053606,61.1224447,0.000281061,0.000808333,0.002724242,42.25132237,24.69204264,0.104257839,0.175419411,0.215863313,65.01627223,11.43264451,7.818084465,0.016764862,0.028431204,0.052194276,-0.370854475,-0.58856628,2.505929592,0.472090795,2.168051924,-0.913451015,8.969404078,-0.922535058,2.269225013,2.281181461,2.660085795,0.061486436,0.930636821,-1.90179572,1.362216726,-1.634891301,-0.838648247,-2.80312993,0.697699916,1.545074727,-1.693494217,1.861361042,12
3,146.9310345,121.2413793,0.09862069,0.087241379,0.969310345,-22.00517241,0.667931035,1.458275862,0.595517241,-0.046551724,-0.455862069,1921.495074,3424.261084,6.94581E-05,0.01847069,0.001670936,1405.342276,4.785074138,11.34637906,0.000104187,0.00030197,0.001203695,43.8348614,58.51718623,0.008334154,0.135906915,0.040877084,37.48789506,2.187481231,3.368438669,0.010207213,0.017377297,0.034694302,-1.034396306,-0.055958555,0.082995103,4.584453017,8.551263525,0.989320094,0.563961965,1.096800771,4.322203435,6.925386307,6.644080996,-0.191243423,-0.941667394,-0.521934396,2.353772591,-2.895218141,-1.611049808,1.012022175,1.512327466,2.122553319,-2.680333114,2.645011258,29
3,133.1785714,111.6428571,0.103928571,0.106071429,0.978214286,-22.03107143,1.006785714,0.977142857,0.596785714,-0.047857143,-0.4525,2090.818783,6051.793651,0.000180291,0.015528439,0.002185582,848.4099655,10.53064484,11.62478413,0.000111508,0.000284127,0.000908333,45.72547193,77.7932751,0.013427249,0.124613158,0.046750209,29.12747784,3.245095506,3.409513767,0.010559732,0.016856067,0.030138569,-1.129542129,-0.344796471,2.010897018,3.029734961,2.254719371,-0.326950445,3.668417564,0.064929991,2.72155964,3.541768455,5.04492836,-0.150086466,0.417208966,0.394296478,1.985349537,-0.382054266,-1.169862572,-1.049687817,0.522981989,1.726260977,-2.061999324,2.356480049,28
3,151.21875,70.34375,0.101875,0.088125,0.969375,-18.5728125,0.465,0.749375,0.5946875,-0.0459375,-0.4503125,2636.757056,2826.168347,0.000106048,0.019118952,0.001444758,1242.372582,3.950335484,15.30681895,0.000180544,0.000399093,0.001332157,51.34936277,53.16171881,0.01029798,0.138271297,0.038009973,35.24730603,1.98754509,3.912392996,0.013436679,0.019977306,0.03649873,-0.588543702,-1.679034795,5.583465186,4.005909479,3.856554246,2.267678698,0.897309181,0.751755537,9.110174734,6.69149881,8.069374758,-0.016596151,-0.236704817,1.490195938,2.28588815,-2.136636818,-1.939266937,0.149882263,1.187801714,2.794171635,-2.571875156,2.867298243,32
3,154.6363636,70.63636364,0.104545455,0.126363636,0.975,-29.29227273,0.857272727,1.210909091,0.6,-0.051363636,-0.437727273,872.1471861,1644.623377,0.000159307,0.023471861,0.003311905,1185.513723,6.766582684,18.36108485,0.000152381,0.000536147,0.002027922,29.53213819,40.55395636,0.012621702,0.153205292,0.057549151,34.43128989,2.601265593,4.284983646,0.012344268,0.023154852,0.045032456,0.61064274,-0.487281399,4.661627574,0.944487011,1.983314562,-0.54816286,6.74750634,0.091254528,4.601521382,3.265055117,3.795620848,-0.789450767,-0.82746791,2.14433977,1.555694625,0.076676245,-1.036613315,1.413894719,-0.139428285,1.670815961,-1.995272593,2.100680087,22
3,145.7619048,77.52380952,0.095238095,0.131904762,0.948571429,-29.27809524,0.091904762,1.667619048,0.599047619,-0.048571429,-0.443333333,2827.190476,2418.761905,0.00012619,0.02695619,0.002582857,1291.603686,12.51485619,14.63292905,0.000149048,0.000462857,0.001513333,53.17133134,49.18090996,0.011233453,0.164183405,0.050821818,35.93888822,3.537634265,3.825301171,0.012208506,0.021514115,0.038901585,0.429600228,-1.134384648,0.706833299,0.949295144,0.925615728,-1.394023619,3.480970916,-0.586133343,0.765467702,2.457403798,3.152547722,0.4839209,-0.601998588,-0.065416749,1.506885162,-1.299868028,-0.767175476,0.90787222,0.836408897,1.291802367,-1.735566689,1.956699462,21
3,163.5714286,91.95238095,0.097142857,0.100476191,0.970476191,-27.96142857,1.183333333,1.292857143,0.595714286,-0.048095238,-0.45,4503.257143,5081.147619,5.14286E-05,0.013724762,0.000924762,1388.125473,5.131473333,18.41923143,0.000185714,0.00045619,0.00157,67.10631224,71.28216901,0.007171372,0.117152729,0.030409898,37.25755592,2.265275554,4.291763207,0.013627703,0.021358616,0.039623226,2.040628713,-1.761731009,1.825048733,3.206400019,1.25757488,1.111143486,0.485386707,0.444233946,4.683961383,6.338471603,5.669344972,1.490302561,-0.282694072,-1.30269434,1.937393035,-1.075758198,-1.485408838,0.79527535,0.69225597,1.668428077,-2.485817253,2.43586755,21
3,139.8235294,93.94117647,0.071764706,0.155882353,0.938823529,-38.09411765,0.774705882,1.806470588,0.598235294,-0.054117647,-0.44,2025.279412,2748.058824,0.002465441,0.029888235,0.005011029,1595.954301,31.63317647,25.05678676,0.000252941,0.000613235,0.0024875,45.00310447,52.42193075,0.049653209,0.172882143,0.070788625,39.94939675,5.62433787,5.005675455,0.015904125,0.024763588,0.049874843,1.587208347,-1.223564972,5.099445166,-0.141841082,5.134088242,-0.880802898,9.610726947,-0.25011611,1.707092637,0.466482806,1.998489216,0.707901071,-0.714786518,-2.268162218,1.149581015,-2.076532275,-0.674987605,-2.463096517,-0.111042901,1.382557844,-1.364849111,1.729958457,17
3,144.7619048,75.71428571,0.098095238,0.096190476,0.946666667,-30.62,1.46952381,0.805238095,0.592857143,-0.047619048,-0.444285714,4978.890476,4020.514286,0.00034619,0.014854762,0.015423333,1843.21591,8.006694762,27.47733619,0.000221429,0.000619048,0.001935714,70.56125336,63.40752547,0.018606195,0.121880113,0.124190714,42.93269046,2.829610355,5.241882886,0.014880476,0.024880668,0.043996753,5.624881447,-1.799293216,10.37683736,4.071744503,16.77172503,0.520204645,3.536232837,2.040426184,4.396158972,3.022142635,5.862321181,1.96839937,-0.161192028,-2.061575157,2.016167669,-3.966606198,-1.336574562,1.243375037,-0.256831664,1.971567336,-1.893442823,2.467360166,21
3,163.0416667,84.375,0.085,0.112083333,0.9525,-29.01416667,0.044166667,1.6475,0.593333333,-0.048333333,-0.4475,2416.650362,2225.63587,0.000791304,0.024912862,0.004358696,1734.39326,2.53872971,11.66762826,0.000136232,0.000414493,0.001315217,49.15943818,47.17664538,0.028130132,0.157838089,0.066020418,41.64604735,1.59333917,3.415791015,0.011671842,0.020359095,0.036265926,1.106759485,-0.453042979,18.64875784,2.270684331,3.246357662,0.649838371,3.286502228,-0.01602669,4.144024151,4.128326854,5.128987535,0.805535668,-0.579343921,-4.103946397,1.814892227,-2.011908232,-1.394616793,1.579287208,1.055181944,1.962102892,-2.235763329,2.405223247,24
3,127.7083333,125.5833333,0.084583333,0.07,0.959583333,-22.05291667,-0.56375,0.725833333,0.588333333,-0.0425,-0.45625,1632.041667,5819.731884,0.001947645,0.011217391,0.006656341,1798.199613,25.95397228,20.63437319,4.92754E-05,0.000176087,0.000607065,40.39853545,76.28716723,0.04413213,0.105912187,0.081586399,42.4051838,5.094504125,4.542507368,0.007019641,0.013269776,0.024638694,-1.236205004,-1.048047457,18.06095272,7.133156099,13.89949217,3.439757124,12.16423705,0.903084694,2.90846178,7.226741251,10.48747519,0.061542612,-0.696832293,-3.960539351,2.709412766,-3.397972482,-2.123329561,-3.197208256,0.743122929,1.066526169,-2.542422238,3.065347839,24
3,130.826087,150.3913043,0.103913044,0.116956522,0.977391304,-26.76652174,0.745652174,1.872608696,0.596521739,-0.050869565,-0.446521739,2267.241107,5955.976285,0.000770356,0.023585771,0.002701976,1369.847269,18.48070751,12.89806561,0.000160079,0.000517391,0.001787352,47.6155553,77.17497188,0.027755283,0.153576596,0.051980538,37.01144781,4.298919342,3.5913877,0.012652235,0.022746237,0.042277083,-1.166138756,-0.425287218,14.98587354,1.31756316,3.814775495,-0.625547663,9.335681569,-0.612190688,5.889550461,3.290329485,3.44721309,0.138417904,-0.682034567,3.563938682,1.621031426,-0.594205287,-1.074374782,2.097240975,0.713124795,2.205241563,-1.91326545,2.030975343,23
3,139.8846154,89.53846154,0.107307692,0.094230769,0.993076923,-24.74884615,1.316923077,0.758461539,0.596923077,-0.051538462,-0.449615385,2272.906154,4569.378462,0.002100462,0.015457385,0.014118154,1619.141451,30.41483815,25.59758154,0.000270154,0.000453538,0.001403846,47.67500555,67.59717791,0.045830792,0.124327731,0.118819838,40.23855677,5.514964928,5.059405255,0.016436357,0.021296442,0.037467935,-0.719586534,-1.702344007,20.32116834,4.821182878,19.62716637,2.397661536,20.01458046,2.444877777,3.509952606,5.182760198,5.964491088,0.189522493,-0.373905692,4.285193912,2.266944599,4.0987682,-1.801051634,4.265457996,0.487276902,1.70880686,-2.366923758,2.488410862,26
3,158.5909091,120.1363636,0.095454545,0.093181818,1.009545455,-25.25181818,2.316363636,1.630909091,0.595909091,-0.049545455,-0.443181818,1411.300866,3955.647186,0.000406926,0.016013203,0.027623593,1295.001339,75.51565281,15.30935152,0.000149134,0.000461688,0.00160368,37.56728451,62.893936,0.020172417,0.126543287,0.166203469,35.98612704,8.68997427,3.912716641,0.012212051,0.021486934,0.040045969,-0.561564442,-0.337239135,17.01067797,1.776430067,20.21811975,-0.168859114,19.68373492,-0.385645168,2.524273992,5.033285993,5.722170056,-0.275015838,-1.152171417,-3.901472378,1.74440128,4.396149801,-1.213043806,4.339309478,0.872835878,1.752771423,-2.282223038,2.434818243,22
3,152.6538462,130.0769231,0.092307692,0.089615385,0.968461539,-25.47884615,0.522307692,1.132692308,0.590384615,-0.047307692,-0.455769231,2005.115385,5223.353846,0.000106462,0.016739846,0.001957538,1586.960099,4.413050462,22.98878046,8.38462E-05,0.000300462,0.001009385,44.77851477,72.27277389,0.01031802,0.129382557,0.044244078,39.83666776,2.100726175,4.794661663,0.009156755,0.017333826,0.031770814,-1.13132201,-0.406249643,1.607372957,5.323055019,4.749488647,1.186806838,0.432079848,0.287514346,3.869320032,7.375749467,7.395349679,-0.438994158,-1.118768731,0.680665605,2.392185811,-1.993332932,-1.589117761,0.490385095,0.437111666,1.613087052,-2.747174597,2.668383352,26
4,31.33333333,0.888888889,0.12,0.202222222,0.992222222,-60.86666667,2.817777778,5.56,0.603333333,-0.063333333,-0.417777778,2,7.111111111,0.0025,0.032219444,0.015594444,2263.772475,12.34881944,35.72385,0.0003,0.000825,0.003194444,1.414213562,2.666666667,0.05,0.179497756,0.124877718,47.57911806,3.514088708,5.976943199,0.017320508,0.028722813,0.056519417,1.053571429,9,7.800571429,-1.638398162,5.737845828,-2.419126276,6.817345313,-1.009286712,1.420634921,0.195723469,-0.008127464,0.265165043,3,2.707714286,0.43533394,2.13599764,0.108572669,2.507237361,-0.462866443,1.381516716,-1.035422941,1.073099041,9
4,30.26666667,2,0.090666667,0.148666667,0.94,-37.47866667,-0.086,2.419333333,0.593333333,-0.052666667,-0.432,4.20952381,60,0.001449524,0.033340952,0.005085714,2391.145427,11.76469714,28.36230667,0.000280952,0.00066381,0.002417143,2.051712409,7.745966692,0.038072612,0.18259505,0.071314194,48.89933974,3.429970429,5.32562735,0.016761634,0.025764501,0.049164447,-0.393750207,15,5.002726944,0.087296985,0.671666359,-1.272760239,10.44791231,-1.33875476,3.318476123,2.186132188,2.96035127,-0.58621751,3.872983346,-2.164847748,1.251382048,-1.263929699,-0.869466252,-3.013715289,0.062780131,1.699572592,-1.654686012,1.894839903,15
4,30.5,1,0.096666667,0.154166667,0.9475,-48.08666667,-0.134166667,4.010833333,0.593333333,-0.051666667,-0.438333333,4.454545455,12,0.000224242,0.030517424,0.002584091,2782.368315,7.835426515,42.80469924,0.000151515,0.000560606,0.001706061,2.110579412,3.464101615,0.014974726,0.17469237,0.050833954,52.74815935,2.799183187,6.542530034,0.012309149,0.023677121,0.041304487,0.316423712,12,0.653250548,0.276578494,1.580314503,-1.82906192,1.881320777,-1.59471431,0.64944,0.213282688,1.870918607,-1.079111739,3.464101615,1.075686321,1.282694858,-1.49952751,-0.462630633,-0.176268087,0.156472497,0.98788307,-1.143309198,1.622572845,12
4,31.66666667,1,0.0875,0.196666667,0.898333333,-52.56583333,-1.975,3.775,0.5975,-0.064166667,-0.42,18.06060606,12,0.005584091,0.037551515,0.011633333,2616.626136,103.1391545,37.71515455,0.000329545,0.00097197,0.003272727,4.249777178,3.464101615,0.074726775,0.193782133,0.107857931,51.152968,10.1557449,6.141266526,0.018153387,0.031176429,0.057207755,2.718066754,12,9.746225556,-0.879413049,2.491506638,-1.865878665,10.6530158,-1.634388447,1.534541419,-0.922394354,0.314925926,1.624720002,3.464101615,-2.913961102,0.854866447,-1.647744598,-0.330418591,-3.192001145,-0.099868237,1.31978792,-0.786562628,1.269058706,12
4,30.07142857,1.142857143,0.099285714,0.152142857,0.932142857,-44.62071429,0.295,3.257857143,0.594285714,-0.057142857,-0.432142857,6.532967033,18.28571429,0.001268681,0.034695055,0.006448901,4332.717884,6.27335,46.17829505,0.000318681,0.000821978,0.002956593,2.555966947,4.276179871,0.035618553,0.186266086,0.08030505,65.82338402,2.504665646,6.795461357,0.017851648,0.028670159,0.054374566,0.695736738,14,11.61362846,-0.225848992,-0.20463254,-0.410987124,3.326380091,-0.244842133,2.276229597,0.7577143,1.132962771,0.681464146,3.741657387,-3.292063927,1.210419652,-1.113925756,-1.19167781,-1.201265429,1.17715934,1.603252005,-1.47724821,1.589974824,14
4,30.46666667,1.133333333,0.108,0.119333333,0.990666667,-39.04,-0.583333333,3.012,0.593333333,-0.052666667,-0.438666667,7.980952381,19.26666667,0.004374286,0.021106667,0.01656381,3387.704914,18.25338095,50.24017429,0.000280952,0.000778095,0.00228381,2.825057943,4.389381126,0.066138383,0.145281336,0.128700464,58.20399397,4.272397565,7.088030353,0.016761634,0.027894359,0.04778922,0.93250297,15,8.951264547,2.239093438,10.20178387,-0.523303804,4.752972453,-0.947029335,3.763971449,3.783704531,3.038052497,0.851892566,3.872983346,2.238732092,1.668023262,2.815846485,-1.191488333,-2.279329261,0.434293639,1.909588427,-2.02989893,1.925672121,15
4,29.41666667,0,0.078333333,0.17,0.9025,-50.27833333,-2.060833333,4.479166667,0.600833333,-0.054166667,-0.436666667,1.174242424,0,0.002960606,0.033272727,0.015475,3277.738997,118.5688265,44.29388106,0.000262879,0.000644697,0.002187879,1.083624669,0,0.054411452,0.182408134,0.124398553,57.25154144,10.88893138,6.655364833,0.016213537,0.025390884,0.046774767,-1.381261186,0,7.433939461,-0.194823733,2.755553362,-1.486085673,8.996610258,-0.42496197,1.892370172,0.68150693,1.142000905,-0.515593354,0,-2.670278999,1.063908554,-1.866430316,-0.646385479,-2.901830025,-0.582135285,1.529657129,-1.356094297,1.454959728,12
4,30.54545455,0,0.079090909,0.176363636,0.914545455,-56.57181818,-0.728181818,3.050909091,0.600909091,-0.057272727,-0.427272727,1.472727273,0,0.007729091,0.035745455,0.018927273,4369.640436,108.0804564,66.99190909,0.000369091,0.000881818,0.002741818,1.213559752,0,0.087915248,0.189064684,0.137576425,66.10325587,10.39617508,8.184858526,0.019211739,0.029695424,0.052362374,0.65386374,0,9.719620402,-0.327399485,8.349074312,-1.229208121,7.348991432,-1.07896676,3.970613216,0.588521628,1.503363582,-0.949490433,0,-3.053140746,1.087091016,-2.766814262,-0.834304089,-2.331450976,0.271919941,2.015393409,-1.331964991,1.594048624,11
4,29.0625,0.0625,0.08,0.2075,0.930625,-75.543125,0.45,5.4475,0.598125,-0.054375,-0.4275,2.329166667,0.0625,0.001586667,0.028566667,0.009659583,4628.885716,16.89574667,107.9736867,0.000269583,0.000852917,0.002793333,1.52616076,0.25,0.039832985,0.169016765,0.098283179,68.0359149,4.110443609,10.39103877,0.016418993,0.029204737,0.052851995,0.443112304,16,0.246461222,-1.177901388,-0.538285803,-1.763120617,5.050786756,2.747833226,1.382065495,0.020537044,0.304708592,-1.019279221,4,-1.121127717,0.508910084,-0.144029033,-0.244304201,-1.814827283,-1.395111522,1.16794121,-1.063648589,1.24865416,16
4,28.8,0.066666667,0.076666667,0.17,0.940666667,-42.20466667,0.789333333,3.31,0.595333333,-0.052666667,-0.434666667,6.742857143,0.066666667,0.001766667,0.031185714,0.002378095,1578.468712,82.05350667,38.44582857,0.000312381,0.000706667,0.002098095,2.596701204,0.25819889,0.042031734,0.176594774,0.048765718,39.7299473,9.058339068,6.200470028,0.017674302,0.026583203,0.04580497,-0.456710052,15,1.749999022,-0.619064745,-0.53152036,-1.968723181,3.80018024,1.312275984,1.550759621,1.585504207,1.612004869,-0.904893963,3.872983346,-1.175518513,1.030093665,-0.784303585,-0.195201359,0.880793943,-1.141546379,1.369633552,-1.432757763,1.541741774,15
4,29.30769231,0,0.083076923,0.183076923,0.92,-47.42230769,-0.29,3.386923077,0.599230769,-0.053076923,-0.43,1.730769231,0,0.001139744,0.031923077,0.008466667,2351.380653,13.07193333,30.77315641,0.000207692,0.000939744,0.002866667,1.315587029,0,0.033760089,0.178670302,0.092014492,48.49103683,3.615512873,5.547355803,0.014411534,0.030655238,0.053541261,2.516309764,0,8.188193405,-1.034546625,-0.170231768,-1.936943152,5.584027831,-0.902139845,0.194862202,0.331314432,0.602146123,-1.191617683,0,-2.72493564,0.785114028,-1.184008668,-0.357203972,-1.759075854,-0.169456987,0.946211818,-1.194911193,1.289732619,13
4,29.81818182,0,0.096363636,0.205454546,0.937272727,-51.53454545,0.707272727,4.316363636,0.600909091,-0.057272727,-0.423636364,6.363636364,0,0.000365455,0.036787273,0.005941818,2975.435847,3.234241818,21.21262545,0.000269091,0.001001818,0.003005455,2.522624896,0,0.019116865,0.191800085,0.07708319,54.54755583,1.798399794,4.605716606,0.016403991,0.031651512,0.054822026,3.705428571,0,3.988762654,-1.704137514,0.385050977,-2.244303608,0.581291899,-1.787980203,2.314265279,-0.239491965,0.218397026,1.208869307,0,-1.042726646,0.483125283,-1.241565046,-0.261817291,-0.780236271,0.331350303,1.651707513,-0.952791457,1.157497205,11
4,28.27272727,0,0.119090909,0.213636364,0.96,-60.24545455,0.440909091,5.412727273,0.600909091,-0.053636364,-0.428181818,1.418181818,0,0.021569091,0.026965455,0.02872,3002.481407,31.51336909,53.57750182,0.000309091,0.001065455,0.002556364,1.190874392,0,0.146864192,0.164211615,0.169469761,54.79490311,5.613676967,7.319665417,0.017580981,0.032641301,0.050560495,-0.316403682,0,7.405355517,-0.977483618,6.218629815,-1.696706305,3.558831173,0.077141423,1.098096886,0.092842277,0.629005138,-0.6387607,0,2.44508933,0.605689576,2.171596632,-0.335254153,-1.380297754,0.737994917,1.182204405,-1.164099569,1.288402096,11
4,28.72727273,0,0.099090909,0.21,0.931818182,-59.32090909,1.392727273,4.417272727,0.603636364,-0.053636364,-0.426363636,10.01818182,0,0.001569091,0.0377,0.007916364,2409.549149,27.41064182,25.35588182,0.000285455,0.000845455,0.002625455,3.165151153,0,0.039611752,0.194164878,0.088973949,49.0871587,5.23551734,5.035462423,0.0168954,0.029076701,0.05123919,0.756881565,0,4.542119771,-1.07046697,0.171843243,-1.656583611,3.007269488,-1.256010905,0.483454366,-0.578170887,0.142665355,-1.359901949,0,1.568819389,0.71059044,-0.359867507,0.019641245,-1.288310941,-0.553760223,1.123435466,-0.901089734,1.127549058,11
4,30.09090909,1.454545455,0.076363636,0.147272727,0.819090909,-60.29454545,-0.019090909,4.11,0.599090909,-0.053636364,-0.43,3.290909091,23.27272727,0.003585455,0.025701818,0.146109091,3820.356567,31.61620909,82.65558,0.000309091,0.000965455,0.00272,1.814086296,4.824181513,0.059878665,0.160317866,0.382242189,61.80903306,5.622829278,9.091511426,0.017580981,0.031071764,0.052153619,-0.502528413,11,3.288199259,0.108857761,9.346897378,-1.717873545,3.385068837,1.94988787,1.935467128,0.837598108,1.770653114,-0.286280216,3.31662479,-2.020030459,1.13921214,-3.005378451,-0.464383427,-1.790588052,-0.977970823,1.516790557,-1.369569079,1.612882256,11
4,31.9,4.7,0.126,0.16,1.034,-62.743,1.226,3.99,0.6,-0.051,-0.423,16.32222222,42.23333333,0.003871111,0.026533333,0.044182222,4888.403401,21.86213778,69.45937778,0.000333333,0.000854444,0.003334444,4.040077007,6.498717822,0.062218254,0.162890556,0.210195676,69.91711808,4.675696502,8.334229285,0.018257419,0.029230882,0.057744649,-2.088531058,-1.340637106,0.510237103,-0.320972008,3.054797317,-1.817730681,5.751912094,-1.244559617,1.435714286,0.30879615,0.987859888,-0.162008518,0.84273803,1.031469549,0.947471568,1.70448475,-0.546238189,-2.158812569,0.453985915,1.369306394,-1.245187188,1.413339551,10
4,29.66666667,6.888888889,0.101111111,0.21,0.931111111,-66.56777778,2.465555556,5.046666667,0.605555556,-0.06,-0.418888889,6,74.86111111,0.000161111,0.033675,0.004061111,3816.801794,8.624252778,47.457075,0.000327778,0.001075,0.003236111,2.449489743,8.652231568,0.012692955,0.183507493,0.063726848,61.78027027,2.936707813,6.888909565,0.018104634,0.032787193,0.056886827,-1.406746032,-1.1983,3.152369628,-1.307456667,-0.472308314,-2.352174574,-0.294098906,-1.712162221,-0.257807691,-0.450282006,-0.016502159,-0.094771925,0.689449834,1.626129912,0.594055749,0.231438975,-0.211736463,1.013516849,0.15386662,0.859945975,-0.957549163,1.130278833,9
4,31.16666667,5.25,0.094166667,0.1775,0.955833333,-52.3075,0.571666667,3.580833333,0.601666667,-0.054166667,-0.429166667,14.15151515,55.84090909,0.000662879,0.030620455,0.011753788,2622.541257,9.923233333,43.63428106,0.000251515,0.00077197,0.002662879,3.761849964,7.472677505,0.025746433,0.174987013,0.108414888,51.21075333,3.1501164,6.605624956,0.015859229,0.027784343,0.051603089,-1.555874895,-1.374407211,1.19413342,-0.976845138,4.143754669,-2.043290143,1.954411124,0.206860277,1.927594716,0.134420303,1.27307221,-0.389120134,0.860668994,-1.131474372,0.875942477,1.534122819,-0.199275259,-1.683501148,-0.531448485,1.47988778,-1.190085767,1.500268565,12
4,28.75,0,0.1175,0.161666667,0.9525,-47.89,1.775833333,2.221666667,0.599166667,-0.0525,-0.431666667,1.477272727,0,0.003947727,0.035560606,0.010511364,3888.311473,19.82211742,46.12168788,0.000281061,0.000784091,0.002615152,1.215431087,0,0.062830942,0.1885752,0.102524942,62.35632665,4.452203659,6.791295007,0.016764862,0.028001623,0.051138552,-1.272615385,0,9.936965148,-0.131149181,3.050391992,-0.93802132,2.100340001,-1.661964691,2.269225013,2.047455577,1.846340006,-0.524030596,0,3.042130044,1.150151172,0.841772757,-0.963200087,0.888746296,0.216105456,1.545074727,-1.600528326,1.652566329,12
4,30.5,3.083333333,0.088333333,0.21,0.9175,-50.07416667,-1.530833333,3.62,0.599166667,-0.055833333,-0.425833333,11.18181818,46.08333333,0.003033333,0.043145455,0.011347727,3311.188027,135.2866083,32.87921818,0.000262879,0.000990152,0.003335606,3.343922574,6.788470618,0.055075705,0.20771484,0.106525712,57.54292334,11.63127716,5.734040302,0.016213537,0.031466673,0.057754706,0.882675656,5.819765932,9.86527758,-1.139527597,0.326923887,-1.978890206,11.24387277,-1.654097363,0.524233238,-0.154683304,0.088797508,0.840257523,2.441806282,-2.987514352,0.727658101,-1.025244507,-0.491160875,-3.302939348,0.430930074,1.234603581,-1.092471215,1.240981057,12
5,127.3333333,9.583333333,0.035,0.2375,1.054166667,-5.880833333,0.645,0.883333333,0.6225,-0.065833333,-0.443333333,1557.878788,134.4469697,0.040354545,0.038838636,0.105135606,14334.87024,10.55895455,139.5028606,0.000365909,0.000881061,0.003878788,39.46997324,11.59512698,0.200884408,0.197075205,0.324246212,119.7283185,3.2494545,11.81113291,0.01912875,0.029682665,0.062279916,-0.197470197,-0.442107449,11.71680856,-1.604350586,7.547456928,1.27715812,-1.265375836,1.186955424,-0.229157826,-0.775915462,-1.186646484,-0.611424089,0.94823897,-3.409505142,0.325348324,2.686844032,-1.13809919,0.556568875,1.001055078,0.789030512,-0.838505569,0.646275764,12
5,169.5,22.8,0.106,0.233,0.938,2.178,0.443,0.339,0.621,-0.067,-0.445,4384.944444,200.4,0.000382222,0.043623333,0.00544,23253.6222,25.68464556,250.2851211,0.000476667,0.001001111,0.004516667,66.21891304,14.1562707,0.019550504,0.208861996,0.073756356,152.491384,5.068002127,15.82040205,0.021832697,0.03164034,0.067206151,-1.183142463,0.130377492,0.444159005,-2.157506968,0.118922109,0.828744422,0.376288066,1.006581383,-0.723891493,-1.13655229,-1.111457788,-0.445126047,-0.01908175,1.039347478,0.289617941,-0.013209231,-0.181001789,0.379960497,0.089643631,0.802350821,-0.790832134,0.837320131,10
5,136.9230769,6.384615385,0.099230769,0.208461539,0.917692308,4.351538462,0.411538462,0.823076923,0.619230769,-0.062307692,-0.446923077,2709.576923,61.75641026,0.002274359,0.039397436,0.013285897,13175.76001,12.5508141,144.6943897,0.000407692,0.001019231,0.004173077,52.05359664,7.858524687,0.04769024,0.198487873,0.115264467,114.7857135,3.542712817,12.02889811,0.020191392,0.031925394,0.064599357,-0.668665604,-0.908481769,6.935908761,-1.051479752,1.392056115,2.938631184,-0.816303531,1.710233863,-0.254623127,-0.728757306,-0.648207684,-0.496188862,0.76853091,-2.008483869,0.785898402,-0.807812115,-0.94833424,0.435625471,0.590685844,0.91279154,-0.950866119,1.007349836,13
