class,ax_averages,ay_averages,az_averages,gx_averages,gy_averages,gz_averages,mx_averages,my_averages,mz_averages,Cap_averages,press_averages,ax_variances,ay_variances,az_variances,gx_variances,gy_variances,gz_variances,mx_variances,my_variances,mz_variances,Cap_variances,press_variances,ax_std_deviations,ay_std_deviations,az_std_deviations,gx_std_deviations,gy_std_deviations,gz_std_deviations,mx_std_deviations,my_std_deviations,mz_std_deviations,Cap_std_deviations,press_std_deviations,ax_kurtosis,ay_kurtosis,az_kurtosis,gx_kurtosis,gy_kurtosis,gz_kurtosis,mx_kurtosis,my_kurtosis,mz_kurtosis,Cap_kurtosis,press_kurtosis,ax_skewness,ay_skewness,az_skewness,gx_skewness,gy_skewness,gz_skewness,mx_skewness,my_skewness,mz_skewness,Cap_skewness,press_skewness,times
8,-0.08692307692307691,0.04615384615384615,1.0123076923076924,0.00461538461538462,0.015384615384615365,0.004230769230769231,0.026923076923076925,0.4399999999999999,-0.06346153846153847,68.96153846153847,3.230769230769231,0.07576615384615386,0.004752615384615385,0.032698461538461544,0.06615384615384617,0.7639218461538462,0.0008973846153846153,8.615384615384615e-05,0.0003280000000000001,0.002447538461538461,748.1984615384615,30.98461538461539,0.27525652371225257,0.06893921514359867,0.18082715929434257,0.2572038999584691,0.8740262273832783,0.02995637854255109,0.009281909617845143,0.018110770276274838,0.04947260314091488,27.353216657981225,5.566382612129298,3.516958097072107,1.9674086581900645,19.104550205142612,3.200516260093584,3.102487211303728,2.8235004937649646,2.0024123779946765,0.8493262292113388,1.1606470854052815,-0.8671175801304041,2.8989478447722727,0.3121118350068955,0.3095408807470439,4.007740541201089,1.0776192886876321,0.5154254352839078,0.6097785843678045,-1.265903298326648,-1.488132150154922,1.652473241332924,0.536862000206401,1.906322560650902,26
8,-0.12958333333333336,0.033333333333333326,0.9274999999999999,-0.009166666666666665,-0.011666666666666678,-0.005833333333333334,0.0275,0.4416666666666667,-0.06458333333333334,69.91666666666667,3.1666666666666665,0.056751992753623186,0.011910144927536231,0.07477608695652174,0.05915579710144927,0.8044318840579711,0.0021557971014492757,7.173913043478262e-05,0.00025797101449275396,0.0025650362318840577,624.427536231884,34.666666666666664,0.23822676750026053,0.10913361043938861,0.27345216575577114,0.24321964785240782,0.8969012677312765,0.04643056214875366,0.0084698955385992,0.016061476099436003,0.05064618674573692,24.988548101718195,5.887840577551898,0.19023959860831186,10.140600525374536,20.271862124862775,1.9339511414449269,3.225013789429107,6.736423229337573,0.5661335909269796,1.208456232569357,1.6658539541581638,-1.229424030899053,3.0744085554913307,-1.3209941260755167,-2.29375616877244,-4.3771224439453436,0.2742515427142174,0.27388375734621434,-2.0127281797910492,-0.8781709874730949,-1.5313989147797562,1.7410152371933203,0.4266726961640281,2.0289326912461956,24
8,-0.09346153846153846,0.065,1.0330769230769232,-0.01692307692307693,0.02153846153846156,0.0023076923076923083,0.032692307692307694,0.4415384615384615,-0.06615384615384616,70.07692307692308,2.076923076923077,0.047583538461538455,0.012058000000000003,0.038694153846153836,0.05664615384615386,0.8270375384615383,0.001770461538461538,7.646153846153844e-05,0.0003095384615384615,0.002512615384615385,761.5138461538462,27.673846153846156,0.21813651336156095,0.10980892495603443,0.19670829633280298,0.2380045248438648,0.9094160425578264,0.04207685276326567,0.008744228866031495,0.017593705167998623,0.05012599509850538,27.59554033089126,5.260593707353397,2.514954191661681,17.694614718431378,20.73816057834576,1.876835625987519,2.4006026575110693,5.738815840823447,0.13992625158703254,1.6843381752874271,2.0082909260985207,-0.5310882501331711,9.59283158926633,-1.8019264078527546,3.986961421960497,4.28852646815413,0.2513308129821277,0.31673650452593,1.3851543018037575,-0.9687332158704827,-1.733122581204771,1.8468157131608962,0.6809576856296398,3.112412506678406,26
8,-0.044062500000000004,0.0396875,1.0190625,-0.0006250000000000144,0.010937500000000017,-0.0021874999999999993,0.0303125,0.4446875,-0.0671875,71.0625,3.59375,0.034341028225806446,0.007093447580645162,0.015286189516129034,0.05447056451612903,0.6310345766129033,0.0008434475806451613,6.118951612903227e-05,0.00023215725806451624,0.001995060483870968,655.3508064516129,40.82963709677419,0.18531332446914453,0.084222607301396,0.12363733059286355,0.233389298203943,0.7943768479839423,0.0290421690072412,0.00782237279404608,0.015236707586106528,0.044666099940233954,25.59982043787833,6.389807281661489,4.640716659480404,7.307858925707269,19.03876472806606,4.875247147600888,5.671577761825292,5.598685860747809,1.3383664477589678,3.930146332504648,3.4905146387491564,-1.2546038034803413,2.953373266887571,-0.9803567404397716,1.7555467272859009,3.810798748415534,0.7195014158588717,-0.017236818278373353,-1.3528215796648229,-0.9186677289559186,-2.2129864792725065,2.1671342093045394,0.41424128978632396,1.92710639590656,32
8,-0.0984,0.05,0.9860000000000001,-0.024000000000000004,-0.0184,0.00040000000000000034,0.029200000000000004,0.4428,-0.064,70.8,2.8,0.044072333333333324,0.0029333333333333334,0.005925,0.050925000000000005,0.7975140000000001,0.0009206666666666665,9.099999999999999e-05,0.00027933333333333364,0.0024,789.0833333333335,33.83333333333333,0.2099341166493272,0.0541602560309064,0.07697402159170326,0.22566568192793518,0.8930363934353404,0.03034248946060073,0.009539392014169456,0.016713268182295574,0.04898979485566356,28.090627143823856,5.816642788871715,1.01414069119659,1.1336949886486147,3.7698960020215644,2.9102236800218595,2.9687931945166186,2.717177863942223,-0.025440398111204576,1.4386168896443223,1.9800587395696096,-0.741445061256333,4.76995211050351,-1.4024012818212743,1.5000635163967906,0.18351449198145056,0.10791983199279934,0.15539922948187215,-0.7320170822314647,-0.769309846729512,-1.6478362066633623,1.8230652825967797,0.6387985849888603,2.3672665314556403,25
8,-0.1344,0.05199999999999999,0.9536,0.002800000000000003,-0.01879999999999999,-0.0088,0.0304,0.4412,-0.06520000000000001,71.92,3.16,0.06830066666666666,0.0031166666666666665,0.02585733333333334,0.07286266666666667,0.8532860000000001,0.002644333333333333,4.566666666666667e-05,0.0003193333333333333,0.002251,691.9100000000002,44.223333333333336,0.2613439623688802,0.05582711408148075,0.16080215587277846,0.2699308553438578,0.9237348104299199,0.05142308171758411,0.006757711644237764,0.017869900204906947,0.04744470465710583,26.304182176984714,6.65006265634643,3.1061348061777627,0.7913599815172292,17.41995628299283,2.602722226411956,3.568775138348184,12.331640957237214,-0.605805089840977,1.4531571689109217,2.4818343853204228,-1.283510391882237,13.33561907986853,-1.9553410313978614,1.5461507722554073,-3.977859356881016,0.718105353201211,0.26865881331601726,-3.2365460359192046,-0.04649295342084905,-1.671714848149253,1.953813922438812,0.35527258667280104,3.4195081082596688,25
8,-0.09076923076923078,0.04307692307692308,0.9784615384615385,-0.013461538461538466,0.002692307692307703,-0.0015384615384615382,0.03192307692307693,0.4426923076923078,-0.06692307692307693,69.07692307692308,1.2692307692307692,0.03398338461538462,0.0024541538461538464,0.004381538461538462,0.04791953846153847,0.7385004615384614,0.0014055384615384613,8.015384615384617e-05,0.0002444615384615385,0.002206153846153846,644.6338461538461,7.884615384615384,0.18434582885268821,0.049539417095418536,0.0661931904468916,0.21890531848618588,0.8593604956817956,0.03749051162012145,0.00895286804068094,0.015635265858358102,0.046969712008419276,25.389640528251796,2.807955730529843,1.9540937683630601,1.6949120475606319,5.127550540056227,4.132636322582185,4.255529695514262,1.7121104080101692,-0.3624216200077419,2.8523664700796947,2.3152529755675038,-0.743148717777038,5.873184470941206,-1.8647687256328744,1.7917178314785103,-2.2693033643060314,0.026573473939390333,0.0027435198823466908,-0.3977947553179901,-0.7696522475576281,-1.9145130614356862,1.8827231115925318,0.6541927992063036,2.4725912712157347,26
8,-0.09538461538461539,0.045384615384615384,0.9746153846153848,-0.014230769230769234,-0.0073076923076922885,-0.0023076923076923066,0.03461538461538462,0.4415384615384615,-0.06346153846153847,74.5,2.3461538461538463,0.04326584615384615,0.003593846153846154,0.0034898461538461533,0.04999338461538461,0.7838364615384614,0.0008824615384615387,6.584615384615385e-05,0.00027753846153846166,0.002447538461538461,728.42,16.555384615384614,0.2080044378224805,0.059948696014560265,0.059074919837830954,0.22359200481096056,0.8853453910979948,0.029706254197753353,0.008114564304148059,0.01665948563246962,0.04947260314091488,26.989257122047654,4.068830865910331,1.4659642685482974,1.6397108475619464,1.897435370722142,3.1229499005027423,3.1621734651606634,3.6105789064860763,-0.5310175181428405,1.918349926884598,1.7739368418112185,-1.0364304863068505,5.786178016505579,-1.7006854668941458,1.6168219879123369,-1.6934149601688495,0.3636977680170071,0.4027383659609805,-0.7884030728391691,-1.0826270394432846,-1.838042497085346,1.8070739771541364,0.5023837141637968,2.2181726611146995,26
8,-0.08853658536585365,0.0248780487804878,0.9734146341463413,-0.007560975609756104,-0.006829268292682911,-0.0043902439024390266,0.0348780487804878,0.44707317073170727,-0.07731707317073169,77.70731707317073,3.902439024390244,0.05750280487804878,0.002840609756097561,0.012163048780487806,0.03484890243902437,0.4615621951219512,0.0024202439024390244,6.060975609756098e-05,0.00017621951219512212,0.001600121951219512,841.1121951219513,40.490243902439026,0.23979742466934206,0.0532973710054967,0.1102862130118167,0.18667860734166722,0.6793836877066973,0.049195974453597566,0.007785226785236316,0.013274769760531522,0.040001524361197936,29.00193433414315,6.363194473095964,7.2359858065600395,5.724145793591381,18.73982600863892,6.133831172053833,8.554525958981747,22.156711154874635,1.5262768949902834,5.554383486283575,5.996153028420023,-0.9829127688850519,2.0891615804717216,-2.7875891797042223,0.7274481420666963,-4.176147803184211,-0.10571842250041684,-0.25976809525725975,-3.9386736784444696,-1.4614212350588005,-2.3939858818911444,2.6505075288364845,0.4717718402856163,1.720675871405037,41
8,-0.001142857142857143,0.02,1.0099999999999998,-0.01,0.0005714285714285715,-0.00028571428571428574,0.03371428571428572,0.4488571428571428,-0.08628571428571427,70.08571428571429,3.5714285714285716,1.0420168067226889e-05,0.0,5.075391853444009e-32,0.0,5.546218487394958e-06,2.8571428571428573e-06,2.4033613445378155e-05,1.0420168067226911e-05,2.403361344537813e-05,987.198319327731,27.95798319327731,0.003228028510906756,0.0,2.2528630347724225e-16,0.0,0.0023550410797680277,0.0016903085094570332,0.004902408943099112,0.0032280285109067596,0.00490240894309911,31.419712273153156,5.287530916531582,4.68933284457478,0.0,0.0,0.0,14.75206611570249,35.00000000000002,-1.7967260012714577,4.689332844574497,-1.7967260012714623,-0.5175361339011526,0.7745907937434602,-2.5346176944143233,0.0,0.0,0.0,3.988864344933084,-5.916079783099619,0.5563127758062224,-2.5346176944142433,0.5563127758062162,0.23368657570622417,1.3707459986548447,35
